收寄城市,寄达城市,委办_40t,委办_20t,委办_12t,自办_40t,自办_20t,自办_12t,邮路总条数,邮路总长度,城市间距离,车辆成本,大小边标记
成都,喀什,,,,,,,,,,,
南充,北京,,,,,,,,,,,
南充,天津,,,,,,,,,,,
南充,石家庄,,,,,,,,,,,
南充,唐山,,,,,,,,,,,
南充,廊坊,,,,,,,,,,,
南充,保定,,,,,,,,,,,
南充,太原,,,,,,,,,,,
南充,侯马,,,,,,,,,,,
南充,呼和浩特,,,,,,,,,,,
南充,包头,,,,,,,,,,,
南充,沈阳,,,,,,,,,,,
南充,大连,,,,,,,,,,,
南充,锦州,,,,,,,,,,,
南充,长春,,,,,,,,,,,
南充,哈尔滨,,,,,,,,,,,
南充,上海,,,,,,,,,,,
南充,南京,,,,,,,,,,,
南充,常州,,,,,,,,,,,
南充,无锡,,,,,,,,,,,
南充,苏州,,,,,,,,,,,
南充,徐州,,,,,,,,,,,
南充,连云港,,,,,,,,,,,
南充,淮安,,,,,,,,,,,
南充,盐城,,,,,,,,,,,
南充,扬州,,,,,,,,,,,
南充,南通,,,,,,,,,,,
南充,杭州,,,,,,,,,,,
南充,湖州,,,,,,,,,,,
南充,嘉兴,,,,,,,,,,,
南充,宁波,,,,,,,,,,,
南充,台州,,,,,,,,,,,
南充,金华,,,,,,,,,,,
南充,义乌,,,,,,,,,,,
南充,温州,,,,,,,,,,,
南充,合肥,,,,,,,,,,,
南充,蚌埠,,,,,,,,,,,
南充,芜湖,,,,,,,,,,,
南充,安庆,,,,,,,,,,,
南充,福州,,,,,,,,,,,
南充,厦门,,,,,,,,,,,
南充,泉州,,,,,,,,,,,
南充,南昌,,,,,,,,,,,
南充,鹰潭,,,,,,,,,,,
南充,赣州,,,,,,,,,,,
南充,济南,,,,,,,,,,,
南充,潍坊,,,,,,,,,,,
南充,烟台,,,,,,,,,,,
南充,青岛,,,,,,,,,,,
南充,济宁,,,,,,,,,,,
南充,临沂,,,,,,,,,,,
南充,郑州,,,,,,,,,,,
南充,漯河,,,,,,,,,,,
南充,信阳,,,,,,,,,,,
南充,洛阳,,,,,,,,,,,
南充,武汉,,,,,,,,,,,
南充,荆州,,,,,,,,,,,
南充,襄阳,,,,,,,,,,,
南充,长沙,,,,,,,,,,,
南充,常德,,,,,,,,,,,
南充,衡阳,,,,,,,,,,,
南充,广州,,,,,,,,,,,
南充,汕头,,,,,,,,,,,
南充,深圳,,,,,,,,,,,
南充,东莞,,,,,,,,,,,
南充,湛江,,,,,,,,,,,
南充,中山,,,,,,,,,,,
南充,南宁,,,,,,,,,,,
南充,柳州,,,,,,,,,,,
南充,海口,,,,,,,,,,,
南充,重庆,0.0,0.0,0.0,4.0,0.0,0.0,4.0,760.0,190.0,6295.839999999999,小
南充,成都,0.0,0.0,0.0,1.0,0.0,0.0,1.0,232.0,232.0,1921.8879999999997,小
南充,南充,,,,,,,,,,,
南充,内江,0.0,0.0,0.0,0.0,0.0,1.0,1.0,214.0,214.0,1207.816,小
南充,贵阳,,,,,,,,,,,
南充,昆明,,,,,,,,,,,
南充,大理州,,,,,,,,,,,
南充,拉萨,,,,,,,,,,,
南充,西安,,,,,,,,,,,
南充,宝鸡,,,,,,,,,,,
南充,兰州,,,,,,,,,,,
南充,西宁,,,,,,,,,,,
南充,银川,,,,,,,,,,,
南充,乌鲁木齐,,,,,,,,,,,
南充,阿克苏,,,,,,,,,,,
南充,喀什,,,,,,,,,,,
内江,北京,,,,,,,,,,,
内江,天津,,,,,,,,,,,
内江,石家庄,,,,,,,,,,,
内江,唐山,,,,,,,,,,,
内江,廊坊,,,,,,,,,,,
内江,保定,,,,,,,,,,,
内江,太原,,,,,,,,,,,
内江,侯马,,,,,,,,,,,
内江,呼和浩特,,,,,,,,,,,
内江,包头,,,,,,,,,,,
内江,沈阳,,,,,,,,,,,
内江,大连,,,,,,,,,,,
内江,锦州,,,,,,,,,,,
内江,长春,,,,,,,,,,,
内江,哈尔滨,,,,,,,,,,,
内江,上海,,,,,,,,,,,
内江,南京,,,,,,,,,,,
内江,常州,,,,,,,,,,,
内江,无锡,,,,,,,,,,,
内江,苏州,,,,,,,,,,,
内江,徐州,,,,,,,,,,,
内江,连云港,,,,,,,,,,,
内江,淮安,,,,,,,,,,,
内江,盐城,,,,,,,,,,,
内江,扬州,,,,,,,,,,,
内江,南通,,,,,,,,,,,
内江,杭州,,,,,,,,,,,
内江,湖州,,,,,,,,,,,
内江,嘉兴,,,,,,,,,,,
内江,宁波,,,,,,,,,,,
内江,台州,,,,,,,,,,,
内江,金华,,,,,,,,,,,
内江,义乌,,,,,,,,,,,
内江,温州,,,,,,,,,,,
内江,合肥,,,,,,,,,,,
内江,蚌埠,,,,,,,,,,,
内江,芜湖,,,,,,,,,,,
内江,安庆,,,,,,,,,,,
内江,福州,,,,,,,,,,,
内江,厦门,,,,,,,,,,,
内江,泉州,,,,,,,,,,,
内江,南昌,,,,,,,,,,,
内江,鹰潭,,,,,,,,,,,
内江,赣州,,,,,,,,,,,
内江,济南,,,,,,,,,,,
内江,潍坊,,,,,,,,,,,
内江,烟台,,,,,,,,,,,
内江,青岛,,,,,,,,,,,
内江,济宁,,,,,,,,,,,
内江,临沂,,,,,,,,,,,
内江,郑州,,,,,,,,,,,
内江,漯河,,,,,,,,,,,
内江,信阳,,,,,,,,,,,
内江,洛阳,,,,,,,,,,,
内江,武汉,,,,,,,,,,,
内江,荆州,,,,,,,,,,,
内江,襄阳,,,,,,,,,,,
内江,长沙,,,,,,,,,,,
内江,常德,,,,,,,,,,,
内江,衡阳,,,,,,,,,,,
内江,广州,,,,,,,,,,,
内江,汕头,,,,,,,,,,,
内江,深圳,,,,,,,,,,,
内江,东莞,,,,,,,,,,,
内江,湛江,,,,,,,,,,,
内江,中山,,,,,,,,,,,
内江,南宁,,,,,,,,,,,
内江,柳州,,,,,,,,,,,
内江,海口,,,,,,,,,,,
内江,重庆,0.0,0.0,0.0,0.0,2.0,0.0,2.0,362.0,181.0,2300.1479999999997,小
内江,成都,0.0,0.0,0.0,1.0,0.0,0.0,1.0,194.0,194.0,1607.0959999999998,小
内江,南充,0.0,0.0,0.0,0.0,0.0,1.0,1.0,213.0,213.0,1202.172,大
内江,内江,,,,,,,,,,,
内江,贵阳,0.0,0.0,1.0,0.0,0.0,0.0,1.0,480.0,480.0,5081.76,
内江,昆明,,,,,,,,,,,
内江,大理州,,,,,,,,,,,
内江,拉萨,,,,,,,,,,,
内江,西安,,,,,,,,,,,
内江,宝鸡,,,,,,,,,,,
内江,兰州,,,,,,,,,,,
内江,西宁,,,,,,,,,,,
内江,银川,,,,,,,,,,,
内江,乌鲁木齐,,,,,,,,,,,
内江,阿克苏,,,,,,,,,,,
内江,喀什,,,,,,,,,,,
贵阳,北京,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4164.0,2082.0,42233.369999999995,大
贵阳,天津,,,,,,,,,,,
贵阳,石家庄,,,,,,,,,,,
贵阳,唐山,,,,,,,,,,,
贵阳,廊坊,,,,,,,,,,,
贵阳,保定,,,,,,,,,,,
贵阳,太原,,,,,,,,,,,
贵阳,侯马,,,,,,,,,,,
贵阳,呼和浩特,,,,,,,,,,,
贵阳,包头,,,,,,,,,,,
贵阳,沈阳,,,,,,,,,,,
贵阳,大连,,,,,,,,,,,
贵阳,锦州,,,,,,,,,,,
贵阳,长春,,,,,,,,,,,
贵阳,哈尔滨,,,,,,,,,,,
贵阳,上海,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1829.0,1829.0,17737.642,大
贵阳,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1574.0,1574.0,15264.651999999998,小
贵阳,常州,,,,,,,,,,,
贵阳,无锡,,,,,,,,,,,
贵阳,苏州,,,,,,,,,,,
贵阳,徐州,,,,,,,,,,,
贵阳,连云港,,,,,,,,,,,
贵阳,淮安,,,,,,,,,,,
贵阳,盐城,,,,,,,,,,,
贵阳,扬州,,,,,,,,,,,
贵阳,南通,,,,,,,,,,,
贵阳,杭州,,,,,,,,,,,
贵阳,湖州,,,,,,,,,,,
贵阳,嘉兴,,,,,,,,,,,
贵阳,宁波,,,,,,,,,,,
贵阳,台州,,,,,,,,,,,
贵阳,金华,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1550.0,1550.0,15031.9,小
贵阳,义乌,,,,,,,,,,,
贵阳,温州,,,,,,,,,,,
贵阳,合肥,,,,,,,,,,,
贵阳,蚌埠,,,,,,,,,,,
贵阳,芜湖,,,,,,,,,,,
贵阳,安庆,,,,,,,,,,,
贵阳,福州,,,,,,,,,,,
贵阳,厦门,,,,,,,,,,,
贵阳,泉州,,,,,,,,,,,
贵阳,南昌,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1162.0,1162.0,8201.396,小
贵阳,鹰潭,,,,,,,,,,,
贵阳,赣州,,,,,,,,,,,
贵阳,济南,,,,,,,,,,,
贵阳,潍坊,,,,,,,,,,,
贵阳,烟台,,,,,,,,,,,
贵阳,青岛,,,,,,,,,,,
贵阳,济宁,,,,,,,,,,,
贵阳,临沂,,,,,,,,,,,
贵阳,郑州,,,,,,,,,,,
贵阳,漯河,,,,,,,,,,,
贵阳,信阳,,,,,,,,,,,
贵阳,洛阳,,,,,,,,,,,
贵阳,武汉,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1048.0,1048.0,8140.863999999999,小
贵阳,荆州,,,,,,,,,,,
贵阳,襄阳,,,,,,,,,,,
贵阳,长沙,0.0,0.0,0.0,1.0,0.0,0.0,1.0,795.0,795.0,7709.91,小
贵阳,常德,,,,,,,,,,,
贵阳,衡阳,,,,,,,,,,,
贵阳,广州,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1864.0,932.0,16278.312,小
贵阳,汕头,,,,,,,,,,,
贵阳,深圳,,,,,,,,,,,
贵阳,东莞,,,,,,,,,,,
贵阳,湛江,,,,,,,,,,,
贵阳,中山,,,,,,,,,,,
贵阳,南宁,0.0,0.0,0.0,0.0,0.0,1.0,1.0,577.0,577.0,4072.4660000000003,小
贵阳,柳州,,,,,,,,,,,
贵阳,海口,,,,,,,,,,,
贵阳,重庆,0.0,0.0,0.0,0.0,2.0,0.0,2.0,782.0,391.0,4968.8279999999995,小
贵阳,成都,0.0,0.0,0.0,0.0,0.0,1.0,1.0,640.0,640.0,4517.120000000001,小
贵阳,南充,,,,,,,,,,,
贵阳,内江,,,,,,,,,,,
贵阳,贵阳,,,,,,,,,,,
贵阳,昆明,1.0,1.0,0.0,1.0,2.0,0.0,5.0,2610.0,522.0,26848.025999999998,大
贵阳,大理州,,,,,,,,,,,
贵阳,拉萨,,,,,,,,,,,
贵阳,西安,,,,,,,,,,,
贵阳,宝鸡,,,,,,,,,,,
贵阳,兰州,,,,,,,,,,,
贵阳,西宁,,,,,,,,,,,
贵阳,银川,,,,,,,,,,,
贵阳,乌鲁木齐,,,,,,,,,,,
贵阳,阿克苏,,,,,,,,,,,
贵阳,喀什,,,,,,,,,,,
昆明,北京,,,,,,,,,,,
昆明,天津,,,,,,,,,,,
昆明,石家庄,,,,,,,,,,,
昆明,唐山,,,,,,,,,,,
昆明,廊坊,,,,,,,,,,,
昆明,保定,,,,,,,,,,,
昆明,太原,,,,,,,,,,,
昆明,侯马,,,,,,,,,,,
昆明,呼和浩特,,,,,,,,,,,
昆明,包头,,,,,,,,,,,
昆明,沈阳,,,,,,,,,,,
昆明,大连,,,,,,,,,,,
昆明,锦州,,,,,,,,,,,
昆明,长春,,,,,,,,,,,
昆明,哈尔滨,,,,,,,,,,,
昆明,上海,,,,,,,,,,,
昆明,南京,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2098.0,2098.0,16297.264,小
昆明,常州,,,,,,,,,,,
昆明,无锡,,,,,,,,,,,
昆明,苏州,,,,,,,,,,,
昆明,徐州,,,,,,,,,,,
昆明,连云港,,,,,,,,,,,
昆明,淮安,,,,,,,,,,,
昆明,盐城,,,,,,,,,,,
昆明,扬州,,,,,,,,,,,
昆明,南通,,,,,,,,,,,
昆明,杭州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2171.0,2171.0,21054.358,小
昆明,湖州,,,,,,,,,,,
昆明,嘉兴,,,,,,,,,,,
昆明,宁波,,,,,,,,,,,
昆明,台州,,,,,,,,,,,
昆明,金华,,,,,,,,,,,
昆明,义乌,,,,,,,,,,,
昆明,温州,,,,,,,,,,,
昆明,合肥,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1936.0,1936.0,15038.848,小
昆明,蚌埠,,,,,,,,,,,
昆明,芜湖,,,,,,,,,,,
昆明,安庆,,,,,,,,,,,
昆明,福州,,,,,,,,,,,
昆明,厦门,,,,,,,,,,,
昆明,泉州,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2045.0,2045.0,21650.415,
昆明,南昌,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1657.0,1657.0,11695.106,小
昆明,鹰潭,,,,,,,,,,,
昆明,赣州,,,,,,,,,,,
昆明,济南,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2305.0,2305.0,33530.835,
昆明,潍坊,,,,,,,,,,,
昆明,烟台,,,,,,,,,,,
昆明,青岛,,,,,,,,,,,
昆明,济宁,,,,,,,,,,,
昆明,临沂,,,,,,,,,,,
昆明,郑州,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3870.0,1935.0,33796.71,小
昆明,漯河,,,,,,,,,,,
昆明,信阳,,,,,,,,,,,
昆明,洛阳,,,,,,,,,,,
昆明,武汉,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1565.0,1565.0,15177.369999999999,小
昆明,荆州,,,,,,,,,,,
昆明,襄阳,,,,,,,,,,,
昆明,长沙,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2624.0,1312.0,25447.551999999996,小
昆明,常德,,,,,,,,,,,
昆明,衡阳,,,,,,,,,,,
昆明,广州,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2682.0,1341.0,20833.775999999998,小
昆明,汕头,,,,,,,,,,,
昆明,深圳,,,,,,,,,,,
昆明,东莞,,,,,,,,,,,
昆明,湛江,,,,,,,,,,,
昆明,中山,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1351.0,1351.0,14303.037,
昆明,南宁,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1568.0,784.0,12180.224,小
昆明,柳州,,,,,,,,,,,
昆明,海口,,,,,,,,,,,
昆明,重庆,,,,,,,,,,,
昆明,成都,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1696.0,848.0,14811.168000000001,小
昆明,南充,,,,,,,,,,,
昆明,内江,,,,,,,,,,,
昆明,贵阳,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1554.0,518.0,13071.212,小
昆明,昆明,,,,,,,,,,,
昆明,大理州,4.0,0.0,0.0,4.0,0.0,0.0,8.0,2672.0,334.0,27668.559999999998,大
昆明,拉萨,,,,,,,,,,,
昆明,西安,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4524.0,1508.0,43873.75199999999,小
昆明,宝鸡,,,,,,,,,,,
昆明,兰州,,,,,,,,,,,
昆明,西宁,,,,,,,,,,,
昆明,银川,,,,,,,,,,,
昆明,乌鲁木齐,,,,,,,,,,,
昆明,阿克苏,,,,,,,,,,,
昆明,喀什,,,,,,,,,,,
大理州,北京,,,,,,,,,,,
大理州,天津,,,,,,,,,,,
大理州,石家庄,,,,,,,,,,,
大理州,唐山,,,,,,,,,,,
大理州,廊坊,,,,,,,,,,,
大理州,保定,,,,,,,,,,,
大理州,太原,,,,,,,,,,,
大理州,侯马,,,,,,,,,,,
大理州,呼和浩特,,,,,,,,,,,
大理州,包头,,,,,,,,,,,
大理州,沈阳,,,,,,,,,,,
大理州,大连,,,,,,,,,,,
大理州,锦州,,,,,,,,,,,
大理州,长春,,,,,,,,,,,
大理州,哈尔滨,,,,,,,,,,,
大理州,上海,,,,,,,,,,,
大理州,南京,,,,,,,,,,,
大理州,常州,,,,,,,,,,,
大理州,无锡,,,,,,,,,,,
大理州,苏州,,,,,,,,,,,
大理州,徐州,,,,,,,,,,,
大理州,连云港,,,,,,,,,,,
大理州,淮安,,,,,,,,,,,
大理州,盐城,,,,,,,,,,,
大理州,扬州,,,,,,,,,,,
大理州,南通,,,,,,,,,,,
大理州,杭州,,,,,,,,,,,
大理州,湖州,,,,,,,,,,,
大理州,嘉兴,,,,,,,,,,,
大理州,宁波,,,,,,,,,,,
大理州,台州,,,,,,,,,,,
大理州,金华,,,,,,,,,,,
大理州,义乌,,,,,,,,,,,
大理州,温州,,,,,,,,,,,
大理州,合肥,,,,,,,,,,,
大理州,蚌埠,,,,,,,,,,,
大理州,芜湖,,,,,,,,,,,
大理州,安庆,,,,,,,,,,,
大理州,福州,,,,,,,,,,,
大理州,厦门,,,,,,,,,,,
大理州,泉州,,,,,,,,,,,
大理州,南昌,,,,,,,,,,,
大理州,鹰潭,,,,,,,,,,,
大理州,赣州,,,,,,,,,,,
大理州,济南,,,,,,,,,,,
大理州,潍坊,,,,,,,,,,,
大理州,烟台,,,,,,,,,,,
大理州,青岛,,,,,,,,,,,
大理州,济宁,,,,,,,,,,,
大理州,临沂,,,,,,,,,,,
大理州,郑州,,,,,,,,,,,
大理州,漯河,,,,,,,,,,,
大理州,信阳,,,,,,,,,,,
大理州,洛阳,,,,,,,,,,,
大理州,武汉,,,,,,,,,,,
大理州,荆州,,,,,,,,,,,
大理州,襄阳,,,,,,,,,,,
大理州,长沙,,,,,,,,,,,
大理州,常德,,,,,,,,,,,
大理州,衡阳,,,,,,,,,,,
大理州,广州,,,,,,,,,,,
大理州,汕头,,,,,,,,,,,
大理州,深圳,,,,,,,,,,,
大理州,东莞,,,,,,,,,,,
大理州,湛江,,,,,,,,,,,
大理州,中山,,,,,,,,,,,
大理州,南宁,,,,,,,,,,,
大理州,柳州,,,,,,,,,,,
大理州,海口,,,,,,,,,,,
大理州,重庆,,,,,,,,,,,
大理州,成都,,,,,,,,,,,
大理州,南充,,,,,,,,,,,
大理州,内江,,,,,,,,,,,
大理州,贵阳,,,,,,,,,,,
大理州,昆明,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1348.0,337.0,11166.831999999999,小
大理州,大理州,,,,,,,,,,,
大理州,拉萨,,,,,,,,,,,
大理州,西安,,,,,,,,,,,
大理州,宝鸡,,,,,,,,,,,
大理州,兰州,,,,,,,,,,,
大理州,西宁,,,,,,,,,,,
大理州,银川,,,,,,,,,,,
大理州,乌鲁木齐,,,,,,,,,,,
大理州,阿克苏,,,,,,,,,,,
大理州,喀什,,,,,,,,,,,
拉萨,北京,,,,,,,,,,,
拉萨,天津,,,,,,,,,,,
拉萨,石家庄,,,,,,,,,,,
拉萨,唐山,,,,,,,,,,,
拉萨,廊坊,,,,,,,,,,,
拉萨,保定,,,,,,,,,,,
拉萨,太原,,,,,,,,,,,
拉萨,侯马,,,,,,,,,,,
拉萨,呼和浩特,,,,,,,,,,,
拉萨,包头,,,,,,,,,,,
拉萨,沈阳,,,,,,,,,,,
拉萨,大连,,,,,,,,,,,
拉萨,锦州,,,,,,,,,,,
拉萨,长春,,,,,,,,,,,
拉萨,哈尔滨,,,,,,,,,,,
拉萨,上海,,,,,,,,,,,
拉萨,南京,,,,,,,,,,,
拉萨,常州,,,,,,,,,,,
拉萨,无锡,,,,,,,,,,,
拉萨,苏州,,,,,,,,,,,
拉萨,徐州,,,,,,,,,,,
拉萨,连云港,,,,,,,,,,,
拉萨,淮安,,,,,,,,,,,
拉萨,盐城,,,,,,,,,,,
拉萨,扬州,,,,,,,,,,,
拉萨,南通,,,,,,,,,,,
拉萨,杭州,,,,,,,,,,,
拉萨,湖州,,,,,,,,,,,
拉萨,嘉兴,,,,,,,,,,,
拉萨,宁波,,,,,,,,,,,
拉萨,台州,,,,,,,,,,,
拉萨,金华,,,,,,,,,,,
拉萨,义乌,,,,,,,,,,,
拉萨,温州,,,,,,,,,,,
拉萨,合肥,,,,,,,,,,,
拉萨,蚌埠,,,,,,,,,,,
拉萨,芜湖,,,,,,,,,,,
拉萨,安庆,,,,,,,,,,,
拉萨,福州,,,,,,,,,,,
拉萨,厦门,,,,,,,,,,,
拉萨,泉州,,,,,,,,,,,
拉萨,南昌,,,,,,,,,,,
拉萨,鹰潭,,,,,,,,,,,
拉萨,赣州,,,,,,,,,,,
拉萨,济南,,,,,,,,,,,
拉萨,潍坊,,,,,,,,,,,
拉萨,烟台,,,,,,,,,,,
拉萨,青岛,,,,,,,,,,,
拉萨,济宁,,,,,,,,,,,
拉萨,临沂,,,,,,,,,,,
拉萨,郑州,,,,,,,,,,,
拉萨,漯河,,,,,,,,,,,
拉萨,信阳,,,,,,,,,,,
拉萨,洛阳,,,,,,,,,,,
拉萨,武汉,,,,,,,,,,,
拉萨,荆州,,,,,,,,,,,
拉萨,襄阳,,,,,,,,,,,
拉萨,长沙,,,,,,,,,,,
拉萨,常德,,,,,,,,,,,
拉萨,衡阳,,,,,,,,,,,
拉萨,广州,,,,,,,,,,,
拉萨,汕头,,,,,,,,,,,
拉萨,深圳,,,,,,,,,,,
拉萨,东莞,,,,,,,,,,,
拉萨,湛江,,,,,,,,,,,
拉萨,中山,,,,,,,,,,,
拉萨,南宁,,,,,,,,,,,
拉萨,柳州,,,,,,,,,,,
拉萨,海口,,,,,,,,,,,
拉萨,重庆,,,,,,,,,,,
拉萨,成都,,,,,,,,,,,
拉萨,南充,,,,,,,,,,,
拉萨,内江,,,,,,,,,,,
拉萨,贵阳,,,,,,,,,,,
拉萨,昆明,,,,,,,,,,,
拉萨,大理州,,,,,,,,,,,
拉萨,拉萨,,,,,,,,,,,
拉萨,西安,,,,,,,,,,,
拉萨,宝鸡,,,,,,,,,,,
拉萨,兰州,,,,,,,,,,,
拉萨,西宁,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1951.0,1951.0,15155.367999999999,小
拉萨,银川,,,,,,,,,,,
拉萨,乌鲁木齐,,,,,,,,,,,
拉萨,阿克苏,,,,,,,,,,,
拉萨,喀什,,,,,,,,,,,
西安,北京,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4400.0,1100.0,47250.5,大
西安,天津,1.0,0.0,0.0,2.0,1.0,0.0,4.0,4412.0,1103.0,46007.23299999999,大
西安,石家庄,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1634.0,817.0,14269.722000000002,小
西安,唐山,,,,,,,,,,,
西安,廊坊,,,,,,,,,,,
西安,保定,,,,,,,,,,,
西安,太原,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1212.0,606.0,14692.47,大
西安,侯马,0.0,0.0,1.0,1.0,0.0,0.0,2.0,642.0,321.0,5376.75,大
西安,呼和浩特,2.0,1.0,0.0,0.0,1.0,0.0,4.0,3916.0,979.0,47495.206,大
西安,包头,,,,,,,,,,,
西安,沈阳,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3516.0,1758.0,34098.168,大
西安,大连,,,,,,,,,,,
西安,锦州,,,,,,,,,,,
西安,长春,,,,,,,,,,,
西安,哈尔滨,,,,,,,,,,,
西安,上海,1.0,1.0,0.0,0.0,1.0,1.0,4.0,5544.0,1386.0,56860.649999999994,大
西安,南京,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3330.0,1110.0,37676.729999999996,大
西安,常州,,,,,,,,,,,
西安,无锡,,,,,,,,,,,
西安,苏州,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2612.0,1306.0,31663.969999999998,大
西安,徐州,,,,,,,,,,,
西安,连云港,,,,,,,,,,,
西安,淮安,,,,,,,,,,,
西安,盐城,,,,,,,,,,,
西安,扬州,,,,,,,,,,,
西安,南通,,,,,,,,,,,
西安,杭州,1.0,1.0,0.0,0.0,2.0,0.0,4.0,5304.0,1326.0,55340.61,大
西安,湖州,,,,,,,,,,,
西安,嘉兴,,,,,,,,,,,
西安,宁波,,,,,,,,,,,
西安,台州,,,,,,,,,,,
西安,金华,,,,,,,,,,,
西安,义乌,,,,,,,,,,,
西安,温州,,,,,,,,,,,
西安,合肥,0.0,0.0,0.0,3.0,1.0,0.0,4.0,3712.0,928.0,34207.936,小
西安,蚌埠,,,,,,,,,,,
西安,芜湖,,,,,,,,,,,
西安,安庆,,,,,,,,,,,
西安,福州,,,,,,,,,,,
西安,厦门,,,,,,,,,,,
西安,泉州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1707.0,1707.0,16554.485999999997,小
西安,南昌,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3300.0,1100.0,26976.399999999998,小
西安,鹰潭,,,,,,,,,,,
西安,赣州,,,,,,,,,,,
西安,济南,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2727.0,909.0,26446.445999999996,小
西安,潍坊,,,,,,,,,,,
西安,烟台,,,,,,,,,,,
西安,青岛,,,,,,,,,,,
西安,济宁,,,,,,,,,,,
西安,临沂,,,,,,,,,,,
西安,郑州,0.0,0.0,1.0,4.0,0.0,0.0,5.0,2385.0,477.0,23553.783,大
西安,漯河,,,,,,,,,,,
西安,信阳,,,,,,,,,,,
西安,洛阳,,,,,,,,,,,
西安,武汉,0.0,0.0,0.0,4.0,1.0,0.0,5.0,3720.0,744.0,34640.64,小
西安,荆州,,,,,,,,,,,
西安,襄阳,,,,,,,,,,,
西安,长沙,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3021.0,1007.0,29297.657999999996,小
西安,常德,,,,,,,,,,,
西安,衡阳,,,,,,,,,,,
西安,广州,9.0,1.0,0.0,2.0,1.0,0.0,13.0,21372.0,1644.0,279050.91599999997,大
西安,汕头,,,,,,,,,,,
西安,深圳,,,,,,,,,,,
西安,东莞,,,,,,,,,,,
西安,湛江,,,,,,,,,,,
西安,中山,,,,,,,,,,,
西安,南宁,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4932.0,1644.0,52629.371999999996,大
西安,柳州,,,,,,,,,,,
西安,海口,,,,,,,,,,,
西安,重庆,0.0,1.0,0.0,2.0,2.0,0.0,5.0,3565.0,713.0,33214.39199999999,大
西安,成都,0.0,1.0,1.0,3.0,0.0,0.0,5.0,3925.0,785.0,40296.405,大
西安,南充,,,,,,,,,,,
西安,内江,,,,,,,,,,,
西安,贵阳,,,,,,,,,,,
西安,昆明,1.0,0.0,0.0,3.0,0.0,0.0,4.0,5972.0,1493.0,65156.01299999999,大
西安,大理州,,,,,,,,,,,
西安,拉萨,,,,,,,,,,,
西安,西安,,,,,,,,,,,
西安,宝鸡,0.0,0.0,0.0,4.0,0.0,0.0,4.0,712.0,178.0,5898.208,小
西安,兰州,3.0,0.0,0.0,1.0,1.0,0.0,5.0,3140.0,628.0,38375.195999999996,大
西安,西宁,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2541.0,847.0,27952.693999999996,大
西安,银川,4.0,0.0,0.0,1.0,0.0,0.0,5.0,3530.0,706.0,47927.516,大
西安,乌鲁木齐,6.0,0.0,0.0,1.0,0.0,0.0,7.0,18242.0,2606.0,252729.88,大
西安,阿克苏,1.0,0.0,1.0,0.0,1.0,0.0,3.0,9954.0,3318.0,109168.83600000001,大
西安,喀什,,,,,,,,,,,
宝鸡,北京,,,,,,,,,,,
宝鸡,天津,,,,,,,,,,,
宝鸡,石家庄,,,,,,,,,,,
宝鸡,唐山,,,,,,,,,,,
宝鸡,廊坊,,,,,,,,,,,
宝鸡,保定,,,,,,,,,,,
宝鸡,太原,,,,,,,,,,,
宝鸡,侯马,,,,,,,,,,,
宝鸡,呼和浩特,,,,,,,,,,,
宝鸡,包头,,,,,,,,,,,
宝鸡,沈阳,,,,,,,,,,,
宝鸡,大连,,,,,,,,,,,
宝鸡,锦州,,,,,,,,,,,
宝鸡,长春,,,,,,,,,,,
宝鸡,哈尔滨,,,,,,,,,,,
